,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p4_blob,dapi_p4_blob,cebp_p4_blob,ppar_p4_blob,area_n_p4_blob,dapi_n_p4_blob,cebp_n_p4_blob,ppar_n_p4_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p6_blob,dapi_p6_blob,cebp_p6_blob,ppar_p6_blob,area_n_p6_blob,dapi_n_p6_blob,cebp_n_p6_blob,ppar_n_p6_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
242,stad3-38-xy5_cebp_segm_cell7.tif,1.0,28242,1215.811592663409,1648.4396997379788,126731141,167771321,43759702,7,562,3601269,3430332,816902,27680.0,123129872.0,164340989.0,42942800.0,730,4125938,4412159,1104306,26976.0,119067428.0,159992023.0,41873821.0,803,27,3518118,10367975,1426760,27439.0,123213023.0,157403346.0,42332942.0,594,2599719,6554675,1030398,26845.0,120613304.0,150848671.0,41302544.0,686,3013349,6992871,1190784,26159.0,117599955.0,143855800.0,40111760.0,956,4216765,8822335,1650929,25203.0,113383190.0,135033465.0,38460831.0,1919,8512156,16889717,3285330,24243.0,109095957.0,126983678.0,36830175.0,2356,10551758,18685086,3976257,22856.0,102856277.0,116396474.0,34495580.0,3588,16134216,27349688,6021662,21631.0,97293096.0,107763259.0,32458442.0,2514,11437979,17118858,4169779,20360.0,91467872.0,99353682.0,30347499.0
243,stad3-39-xy4_cebp_segm_cell1.tif,1.0,35517,485.312441929217,106.41740574935946,279108831,234379850,66138343,8,2426,26978024,17599174,4369650,33091.0,252130807.0,216780676.0,61768693.0,1533,14865697,10956073,2788396,31558.0,237265110.0,205824603.0,58980297.0,466,15,4163100,6649467,1047084,35051.0,274945731.0,227730383.0,65091259.0,299,2656658,3819024,639967,34752.0,272289073.0,223911359.0,64451292.0,348,3074921,4190913,734380,34404.0,269214152.0,219720446.0,63716912.0,492,4345224,5542418,1028331,33912.0,264868928.0,214178028.0,62688581.0,990,8728450,10780511,2059393,33414.0,260485702.0,208939935.0,61657519.0,1202,10558388,12103692,2479831,32710.0,254310540.0,202074336.0,60208750.0,1830,16047535,17845559,3763812,32082.0,248821393.0,196332469.0,58924769.0,1303,11387788,11656996,2663507,31407.0,242922752.0,190417340.0,57545243.0
244,stad3-39-xy4_cebp_segm_cell12.tif,1.0,44910,1201.6541972834557,1678.1333333333334,303196232,396380847,125820091,11,3269,33115690,46246187,9901719,41641.0,270080542.0,350134660.0,115918372.0,2066,18238392,24983442,6294309,39575.0,251842150.0,325151218.0,109624063.0,756,37,7359125,11420072,2298487,44154.0,295837107.0,384960775.0,123521604.0,608,5526094,8540792,1881492,43546.0,290311013.0,376419983.0,121640112.0,737,6497126,9978851,2300159,42809.0,283813887.0,366441132.0,119339953.0,1083,9333844,14108580,3409857,41726.0,274480043.0,352332552.0,115930096.0,2193,18698026,28036394,6917040,40616.0,265115861.0,338404738.0,112422913.0,2693,22492437,33055498,8486374,39033.0,251987606.0,319277054.0,107443722.0,4061,33579002,48962400,12741264,37665.0,240901041.0,303370152.0,103188832.0,2798,22514939,32127916,8673544,36235.0,229472667.0,287149138.0,98770178.0
245,stad3-39-xy4_cebp_segm_cell13.tif,1.0,41764,240.3007614213198,1746.7227995402739,294336641,358471810,79808456,12,2397,24496434,28196821,4496143,39367.0,269840207.0,330274989.0,75312313.0,1839,15981088,18249613,3421689,37528.0,253859119.0,312025376.0,71890624.0,1278,24,12087222,18104711,2766753,40486.0,282249419.0,340367099.0,77041703.0,642,5712066,8483709,1358730,39844.0,276537353.0,331883390.0,75682973.0,734,6462330,9391593,1540652,39110.0,270075023.0,322491797.0,74142321.0,1006,8707715,12360664,2094837,38104.0,261367308.0,310131133.0,72047484.0,2016,17361200,24344752,4188574,37094.0,252713823.0,298147045.0,69953747.0,2440,20747829,28281692,5051094,35664.0,240619479.0,281849441.0,66996390.0,3725,31477251,42449851,7707353,34379.0,229890057.0,267681282.0,64340131.0,2652,22004478,28788602,5474415,33012.0,218615001.0,253060839.0,61521975.0
246,stad3-39-xy4_cebp_segm_cell14.tif,1.0,58926,1564.9485286630688,1919.871330142891,441421440,559530182,176711004,12,1921,20936557,24409485,6509656,57005.0,420484883.0,535120697.0,170201348.0,1665,16578000,20814092,5674386,55340.0,403906883.0,514306605.0,164526962.0,784,30,7183230,11115968,2679476,58142.0,434238210.0,548414214.0,174031528.0,618,5722254,8492321,2099849,57524.0,428515956.0,539921893.0,171931679.0,727,6742963,9830262,2458409,56797.0,421772993.0,530091631.0,169473270.0,1030,9601459,13707160,3493834,55767.0,412171534.0,516384471.0,165979436.0,2062,19198807,27131726,6985591,54735.0,402574186.0,502959905.0,162487679.0,2501,23260510,32183432,8454142,53266.0,388911024.0,484201039.0,157525294.0,3800,35328826,48449371,12842407,51967.0,376842708.0,467935100.0,153137029.0,2673,24820677,33239115,9031889,50593.0,364090347.0,450961924.0,148493405.0
247,stad3-39-xy4_cebp_segm_cell15.tif,1.0,34770,953.0433707218867,1928.6531205061835,233636029,246822115,66866191,5,493,5166834,5649886,1043752,34277.0,228469195.0,241172229.0,65822439.0,550,5400158,5966306,1172512,33727.0,223069037.0,235205923.0,64649927.0,240,7,2350170,2853027,556340,34530.0,231285859.0,243969088.0,66309851.0,136,1306907,1571446,318007,34394.0,229978952.0,242397642.0,65991844.0,160,1517537,1816071,373746,34234.0,228461415.0,240581571.0,65618098.0,224,2095975,2490526,524481,34010.0,226365440.0,238091045.0,65093617.0,456,4257035,5027364,1066591,33778.0,224204380.0,235554207.0,64551507.0,561,5188319,6077053,1310227,33449.0,221177121.0,232013992.0,63783390.0,865,7963302,9292125,2017527,33145.0,218402138.0,228798920.0,63076090.0,630,5733377,6614129,1464157,32819.0,215443744.0,225399863.0,62319233.0
248,stad3-39-xy4_cebp_segm_cell2.tif,1.0,34387,1692.505249076686,247.33358536656294,214449554,279566318,62520516,9,1339,13180932,15345498,2442153,33048.0,201268622.0,264220820.0,60078363.0,1211,10212158,12522041,2229398,31837.0,191056464.0,251698779.0,57848965.0,580,21,3994426,8298601,1130736,33807.0,210455128.0,271267717.0,61389780.0,393,2600754,5080538,757732,33414.0,207854374.0,266187179.0,60632048.0,469,3086069,5788688,907813,32945.0,204768305.0,260398491.0,59724235.0,668,4356004,7804618,1291678,32277.0,200412301.0,252593873.0,58432557.0,1357,8852083,15443890,2617085,31588.0,195916222.0,244954601.0,57107150.0,1680,10920204,18019631,3211540,30597.0,189492097.0,234574242.0,55221017.0,2577,16741953,26972369,4902047,29700.0,183670348.0,225621504.0,53530510.0,1858,12077825,18188221,3494568,28739.0,177414272.0,216386021.0,51726449.0
249,stad3-39-xy4_cebp_segm_cell3.tif,1.0,23460,827.4646206308611,676.6840153452686,138002115,185267823,43697552,8,1572,14488215,12571134,2888589,21888.0,123513900.0,172696689.0,40808963.0,1216,8898510,9314538,2266427,20672.0,114615390.0,163382151.0,38542536.0,355,11,2046003,6162999,733389,23105.0,135956112.0,179104824.0,42964163.0,220,1247835,3303300,431714,22885.0,134708277.0,175801524.0,42532449.0,260,1472242,3640525,503468,22625.0,133236035.0,172160999.0,42028981.0,368,2080386,4722933,705819,22257.0,131155649.0,167438066.0,41323162.0,748,4237743,9216550,1432560,21877.0,128998292.0,162944449.0,40596421.0,923,5257148,10379035,1758878,21336.0,125905874.0,157073974.0,39567564.0,1423,8127078,15452577,2710402,20845.0,123068025.0,152064656.0,38630917.0,1039,5982144,10266135,1987345,20318.0,119998076.0,146951044.0,37614701.0
250,stad3-39-xy4_cebp_segm_cell4.tif,1.0,24476,1186.4591027945742,774.2762297761072,131805903,204930454,81922196,14,2365,17081992,24707604,7574840,22111.0,114723911.0,180222850.0,74347356.0,2174,13409117,20240175,7047561,19937.0,101314794.0,159982675.0,67299795.0,915,42,5614984,11582391,3264801,23561.0,126190919.0,193348063.0,78657395.0,738,4510839,8744490,2572426,22823.0,121680080.0,184603573.0,76084969.0,860,5209317,9773669,3012371,21963.0,116470763.0,174829904.0,73072598.0,1187,7104534,12866963,4201743,20776.0,109366229.0,161962941.0,68870855.0,2390,14228175,25249938,8479338,19579.0,102264697.0,149620279.0,64607971.0,2874,16876397,28649304,10281324,17924.0,92570664.0,133451442.0,58641613.0,4294,25010164,41725936,15380946,16520.0,84494763.0,120466689.0,53579277.0,2859,16261730,25757751,10248253,15102.0,76441766.0,107900472.0,48478421.0
251,stad3-39-xy4_cebp_segm_cell5.tif,1.0,19313,1758.2155542898565,776.9423704240667,136812777,108867698,37569928,10,1209,11285035,9444868,2360121,18104.0,125527742.0,99422830.0,35209807.0,1365,11775873,9747495,2675926,16739.0,113751869.0,89675335.0,32533881.0,150,9,1435101,1448655,308411,19163.0,135377676.0,107419043.0,37261517.0,136,1284214,1267393,275276,19027.0,134093462.0,106151650.0,36986241.0,167,1560557,1521944,337877,18860.0,132532905.0,104629706.0,36648364.0,254,2341970,2243333,514500,18606.0,130190935.0,102386373.0,36133864.0,518,4741522,4485437,1049451,18342.0,127791383.0,100144269.0,35598913.0,659,5928016,5457147,1332014,17947.0,124262919.0,96929226.0,34801850.0,1018,9090275,8266004,2058863,17588.0,121100660.0,94120369.0,34075001.0,750,6565980,5771167,1522927,17197.0,117696939.0,91158059.0,33278923.0
252,stad3-39-xy4_cebp_segm_cell6.tif,1.0,20388,1671.508485383559,957.162497547577,136997369,108348170,37941774,17,3260,24675755,19349110,6061588,17128.0,112321614.0,88999060.0,31880186.0,3008,20757950,16514378,5618060,14166.0,91724000.0,72612794.0,26341675.0,366,22,2989941,2825469,708788,20022.0,134007428.0,105522701.0,37232986.0,359,2882052,2653537,696220,19663.0,131125376.0,102869164.0,36536766.0,432,3430612,3099269,832433,19231.0,127694764.0,99769895.0,35704333.0,613,4813347,4254919,1180336,18618.0,122881417.0,95514976.0,34523997.0,1244,9685261,8458059,2392639,17987.0,118009503.0,91311836.0,33311694.0,1534,11724870,9990686,2945068,17084.0,111156547.0,85524290.0,31578929.0,2325,17612704,14859844,4470135,16300.0,105293346.0,80672839.0,30066207.0,1615,11914099,9778895,3099591,15495.0,99330793.0,75811197.0,28524082.0
253,stad3-39-xy4_cebp_segm_cell7.tif,1.0,41071,523.5220715346595,1237.7337293954372,253721313,344932734,91038699,1,0,0,0,0,,,,,0,0,0,0,,,,,115,6,853890,2466821,290565,40956.0,252867423.0,342465913.0,90748134.0,95,734200,1837631,247314,40861.0,252133223.0,340628282.0,90500820.0,109,853882,2015148,287626,40752.0,251279341.0,338613134.0,90213194.0,153,1216249,2664357,403098,40599.0,250063092.0,335948777.0,89810096.0,312,2494872,5278696,824618,40440.0,248784469.0,333334438.0,89388576.0,384,3101976,6110693,1022522,40215.0,246961116.0,329838084.0,88787574.0,589,4778766,9147008,1578231,40010.0,245284326.0,326801769.0,88231865.0,425,3487309,6186030,1158794,39790.0,243473807.0,323652054.0,87628780.0
254,stad3-39-xy4_cebp_segm_cell8.tif,1.0,24871,1503.3993808049536,1237.4604157452454,137684241,228463736,56230897,9,908,6269140,8590888,2048337,23963.0,131415101.0,219872848.0,54182560.0,1057,6395415,9712432,2397209,22939.0,125131026.0,210291058.0,51852778.0,694,15,3911924,15029202,1825299,24177.0,133772317.0,213434534.0,54405598.0,345,1949162,6293688,884891,23832.0,131823155.0,207140846.0,53520707.0,391,2216060,6725042,995286,23441.0,129607095.0,200415804.0,52525421.0,535,3041883,8593451,1352067,22906.0,126565212.0,191822353.0,51173354.0,1072,6101957,16566401,2695513,22369.0,123505138.0,183849403.0,49829908.0,1309,7477451,18653515,3284687,21597.0,119087761.0,173168838.0,47888667.0,1988,11378143,27369293,4979653,20918.0,115187069.0,164453060.0,46193701.0,1402,8066514,17536234,3493274,20195.0,111021247.0,155632604.0,44395393.0
255,stad3-39-xy5_cebp_segm_cell10.tif,1.0,41970,927.8192041934715,1045.7479151775078,331885833,356167911,117460629,15,3177,36381893,36758134,9250111,38793.0,295503940.0,319409777.0,108210518.0,2689,27775561,29266073,8035243,36104.0,267728379.0,290143704.0,100175275.0,890,28,8349137,13519893,2935696,41080.0,323536696.0,342648018.0,114524933.0,622,5890062,8729239,1978567,40458.0,317646634.0,333918779.0,112546366.0,722,6809543,9744999,2284231,39736.0,310837091.0,324173780.0,110262135.0,1028,9619638,13334646,3249902,38708.0,301217453.0,310839134.0,107012233.0,2066,19294778,26184384,6510977,37670.0,291542313.0,297989396.0,103751158.0,2544,23594447,30808778,8005284,36164.0,277623006.0,280030356.0,99006949.0,3869,35765355,45874726,12181546,34839.0,265452098.0,264964408.0,94830687.0,2720,24904469,30406949,8595326,33444.0,252718537.0,249623407.0,90411623.0
256,stad3-39-xy5_cebp_segm_cell11.tif,1.0,32337,118.87070538392554,1058.921483130779,192303476,212371155,56304600,10,1703,13696318,12433465,2969934,30634.0,178607158.0,199937690.0,53334666.0,1481,10342516,9929270,2601679,29180.0,168367913.0,190105936.0,50778343.0,664,30,3716735,7841553,1201190,31673.0,188586741.0,204529602.0,55103410.0,542,3109031,5728622,977294,31131.0,185477710.0,198800980.0,54126116.0,651,3784209,6454089,1168096,30480.0,181693501.0,192346891.0,52958020.0,933,5455386,8555577,1667961,29547.0,176238115.0,183791314.0,51290059.0,1882,11037526,16589871,3361139,28598.0,170655975.0,175757020.0,49596881.0,2336,13798301,18897234,4149046,27211.0,162439814.0,164894080.0,47141013.0,3585,21245193,28089338,6349523,25962.0,154992922.0,155701976.0,44940536.0,2586,15452603,18614015,4550392,24625.0,146987211.0,146280065.0,42590621.0
257,stad3-39-xy5_cebp_segm_cell2.tif,1.0,33239,1702.3375552814464,337.76037185234213,271095811,258434220,92305131,12,1894,19912591,16587799,5005675,31345.0,251183220.0,241846421.0,87299456.0,1772,16625735,14242744,4753333,29573.0,234557485.0,227603677.0,82546123.0,221,16,2186470,4180998,797588,33018.0,268909341.0,254253222.0,91507543.0,230,2246476,3892499,820746,32788.0,266662865.0,250360723.0,90686797.0,290,2840167,4599879,1020634,32498.0,263822698.0,245760844.0,89666163.0,437,4294066,6432859,1497241,32061.0,259528632.0,239327985.0,88168922.0,907,8926499,12847508,3084216,31591.0,254896199.0,232913336.0,86581947.0,1162,11496440,15235401,3893071,30899.0,248032192.0,224092584.0,84275851.0,1810,17931898,23017131,6030395,30251.0,241596734.0,216310854.0,82138527.0,1337,13295523,15691016,4400649,29562.0,234736669.0,208401568.0,79875202.0
258,stad3-39-xy5_cebp_segm_cell3.tif,1.0,45482,1079.4454949210676,418.6464315553406,323084341,331891341,78230428,10,3935,42530832,36372177,6939850,41547.0,280553509.0,295519164.0,71290578.0,2252,20848298,19465146,3990854,39295.0,259705211.0,276054018.0,67299724.0,594,36,4299767,7664035,1194735,44888.0,318784574.0,324227306.0,77035693.0,558,3863534,6377963,1115388,44330.0,314921040.0,317849343.0,75920305.0,686,4733378,7410668,1338985,43644.0,310187662.0,310438675.0,74581320.0,1029,7088414,10427776,1961176,42615.0,303099248.0,300010899.0,72620144.0,2111,14544507,20718046,3993805,41535.0,295651052.0,289735257.0,70590715.0,2639,18207337,24142842,4915897,39984.0,284923248.0,275923371.0,67717203.0,3997,27613913,35475182,7391731,38633.0,275543770.0,264635031.0,65252262.0,2791,19387599,22806252,5043855,37209.0,265597169.0,253212304.0,62698350.0
259,stad3-39-xy5_cebp_segm_cell4.tif,1.0,62931,1927.9086459773403,450.6705757099045,567925195,443134631,203078076,16,3283,42615424,30180843,11642360,59648.0,525309771.0,412953788.0,191435716.0,2583,30297638,22495635,9518087,57065.0,495012133.0,390458153.0,181917629.0,1435,24,15824695,17764617,5534079,61496.0,552100500.0,425370014.0,197543997.0,687,7369826,7647483,2630772,60809.0,544730674.0,417722531.0,194913225.0,778,8335564,8325027,3003094,60031.0,536395110.0,409397504.0,191910131.0,1082,11643311,11115876,4209523,58949.0,524751799.0,398281628.0,187700608.0,2132,22936737,21422630,8311810,57899.0,513458373.0,387974874.0,183598321.0,2556,27529471,24576558,9917428,56393.0,497222328.0,373705070.0,177783180.0,3875,41760144,36659025,14946050,55074.0,482991655.0,361622603.0,172754558.0,2727,29426208,24692963,10318791,53666.0,467796120.0,349012107.0,167464389.0
260,stad3-39-xy5_cebp_segm_cell6.tif,1.0,42387,886.124306980914,643.8661146106117,332319663,364959077,80768316,8,657,5881540,5000764,1205369,41730.0,326438123.0,359958313.0,79562947.0,869,7222138,6575006,1589803,40861.0,319215985.0,353383307.0,77973144.0,600,17,5470710,8523737,1286384,41787.0,326848953.0,356435340.0,79481932.0,365,3361574,4974540,765480,41422.0,323487379.0,351460800.0,78716452.0,429,3970455,5672019,884707,40993.0,319516924.0,345788781.0,77831745.0,616,5737491,7876628,1265548,40377.0,313779433.0,337912153.0,76566197.0,1237,11545774,15549126,2537330,39756.0,307971150.0,330239655.0,75294415.0,1524,14314725,18479424,3117385,38853.0,299464708.0,319432729.0,73448812.0,2337,21995751,27962135,4769423,38040.0,291783682.0,309950018.0,71796774.0,1690,15998381,19502509,3438956,37163.0,283466327.0,299930220.0,70009856.0
261,stad3-39-xy5_cebp_segm_cell7.tif,1.0,52033,1353.3615974477734,678.4303422827821,301445542,289435857,85630189,5,2042,15803481,13072293,3435819,49991.0,285642061.0,276363564.0,82194370.0,1067,7764839,6537710,1796020,48924.0,277877222.0,269825854.0,80398350.0,125,4,795658,1152342,216051,51908.0,300649884.0,288283515.0,85414138.0,76,465904,634253,125812,51832.0,300183980.0,287649262.0,85288326.0,88,539279,718449,145474,51744.0,299644701.0,286930813.0,85142852.0,130,796194,1033173,213672,51614.0,298848507.0,285897640.0,84929180.0,254,1555463,1996800,416951,51490.0,298089238.0,284934013.0,84725901.0,311,1898626,2375918,510660,51303.0,296949881.0,283521722.0,84418520.0,471,2878797,3561259,773407,51143.0,295969710.0,282336381.0,84155773.0,332,2034404,2439699,545559,50971.0,294915477.0,281082023.0,83872961.0
262,stad3-39-xy5_cebp_segm_cell9.tif,1.0,43831,731.0493486345281,927.1710433255002,297579156,282967997,164499916,6,930,12847840,10626646,4938976,42901.0,284731316.0,272341351.0,159560940.0,801,9816097,8788152,4245228,42100.0,274915219.0,263553199.0,155315712.0,110,11,1217175,1614917,603137,43721.0,296361981.0,281353080.0,163896779.0,126,1415057,1761161,697746,43595.0,294946924.0,279591919.0,163199033.0,160,1794180,2168334,896915,43435.0,293152744.0,277423585.0,162302118.0,255,2845827,3329377,1450993,43180.0,290306917.0,274094208.0,160851125.0,510,5697200,6540516,2898777,42925.0,287455544.0,270883069.0,159403341.0,638,7144464,7852339,3611417,42542.0,283162453.0,266241869.0,157239708.0,966,10828033,11679357,5445297,42214.0,279478884.0,262414851.0,155405828.0,661,7436833,7593024,3673736,41881.0,275725620.0,258648845.0,153565972.0
263,stad3-40-xy5_cebp_segm_cell1.tif,2.0,35207,85.37961200897549,232.54551651660182,187259168,329964799,275257145,8,1010,7571700,10793364,8912094,34197.0,179687468.0,319171435.0,266345051.0,1031,7134994,11124606,9434811,33166.0,172552474.0,308046829.0,256910240.0,436,13,2562845,9790945,4782652,34771.0,184696323.0,320173854.0,270474493.0,253,1452067,4768661,2706811,34518.0,183244256.0,315405193.0,267767682.0,299,1716134,5297416,3221383,34219.0,181528122.0,310107777.0,264546299.0,420,2420497,6928575,4578900,33799.0,179107625.0,303179202.0,259967399.0,857,4943588,13684279,9396294,33362.0,176584534.0,296423498.0,255150005.0,1058,6113917,15737551,11694331,32741.0,172993708.0,287441651.0,248273068.0,1633,9462940,23639178,18059275,32166.0,169644685.0,279540024.0,241908124.0,1196,6970185,16094547,13155076,31545.0,166023523.0,271347104.0,235117992.0
264,stad3-40-xy5_cebp_segm_cell10.tif,2.0,28115,636.4150097812555,1547.4739107238129,135841184,165298884,80334496,12,1370,9631420,10345322,4276458,26745.0,126209764.0,154953562.0,76058038.0,1504,9024020,10426417,4551153,25241.0,117185744.0,144527145.0,71506885.0,144,9,710184,1781122,532726,27971.0,135131000.0,163517762.0,79801770.0,140,714342,1632090,550273,27831.0,134416658.0,161885672.0,79251497.0,168,862614,1875815,639450,27663.0,133554044.0,160009857.0,78612047.0,242,1255367,2550737,885213,27421.0,132298677.0,157459120.0,77726834.0,494,2578520,5043167,1800791,27169.0,130975524.0,154966690.0,76811256.0,619,3274364,5892404,2215316,26802.0,129024313.0,151566716.0,75511518.0,955,5077531,8817830,3412906,26466.0,127221146.0,148641290.0,74313928.0,700,3773177,5946684,2499023,26102.0,125251136.0,145620032.0,73012495.0
265,stad3-40-xy5_cebp_segm_cell12.tif,2.0,34988,1329.1732308219962,1623.094032239625,165628206,191790295,98128018,18,2239,13966234,13386194,5680605,32749.0,151661972.0,178404101.0,92447413.0,2445,13199311,13503126,6457143,30304.0,138462661.0,164900975.0,85990270.0,485,26,2742446,8796911,2024514,34503.0,162885760.0,182993384.0,96103504.0,401,2107437,5628532,1866794,34102.0,160778323.0,177364852.0,94236710.0,498,2597985,6427436,2334085,33604.0,158180338.0,170937416.0,91902625.0,744,3868069,8608690,3391532,32860.0,154312269.0,162328726.0,88511093.0,1525,7920333,16825986,6845460,32079.0,150260005.0,154111430.0,85057165.0,1913,9916238,18751680,8047802,30947.0,144396031.0,143577046.0,80463291.0,2917,15117536,27014007,11776851,29943.0,139194733.0,135314719.0,76734242.0,2043,10576765,15836441,7229373,28904.0,133819266.0,127740605.0,73233918.0
266,stad3-40-xy5_cebp_segm_cell14.tif,2.0,78469,828.0581248645963,1731.6803833360946,409164771,404783288,181059016,17,2649,21695346,20713677,7417290,75820.0,387469425.0,384069611.0,173641726.0,2470,17797020,18100939,7190312,73352.0,369677432.0,365973328.0,166454367.0,734,32,4696590,10346310,2534068,77735.0,404468181.0,394436978.0,178524948.0,574,3709220,6818086,2014618,77161.0,400758961.0,387618892.0,176510330.0,689,4445023,7658853,2411262,76472.0,396313938.0,379960039.0,174099068.0,998,6423092,10247065,3446661,75474.0,389890846.0,369712974.0,170652407.0,2017,13039907,19903248,6907125,74455.0,383274031.0,360056791.0,167191943.0,2462,16053632,22244391,8176945,73012.0,373837214.0,347468583.0,162475462.0,3744,24522703,32695133,12245216,71730.0,365368143.0,337017841.0,158407191.0,2629,17450605,20897321,8275030,70383.0,356386609.0,326571262.0,154200432.0
