,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
30,stad3-27-xy2_cebp_segm_cell1.tif,-1.0,29813,1458.4778787777145,87.77107302183612,115381406,100444235,60973953,5,462,2816032,1339398,935892,29351.0,112565374.0,99104837.0,60038061.0,526,2920543,1557766,1061637,28825.0,109644831.0,97547071.0,58976424.0,1205,9,4533214,13781489,2665474,28608.0,110848192.0,86662746.0,58308479.0,386,1453315,3463075,829935,28222.0,109394877.0,83199671.0,57478544.0,414,1558655,3286179,888654,27809.0,107838794.0,79917942.0,56592163.0,527,1994879,3607755,1118476,27286.0,105854028.0,76326031.0,55481922.0,1131,4310518,6107277,2368925,26175.0,101594260.0,70285307.0,53154162.0,1110,4270671,4926770,2313308,25092.0,97390740.0,65431851.0,50895757.0
31,stad3-27-xy2_cebp_segm_cell10.tif,-1.0,54729,1778.5634307222863,1246.496172047726,231408930,264677995,170661550,19,2904,18330542,12372910,8689488,51825.0,213078388.0,252305085.0,161972062.0,2737,14487081,11793574,8369347,49088.0,198591307.0,240511511.0,153602715.0,2241,22,8784119,26274325,7050090,52488.0,222624811.0,238403670.0,163611460.0,822,3206791,7232199,2577841,51698.0,219500042.0,231455571.0,161130152.0,902,3541116,7091952,2849240,50831.0,216048262.0,224668158.0,158388827.0,1217,4809204,8597922,3875742,49662.0,211361015.0,216451971.0,154665977.0,2788,11161998,17210283,8955268,46990.0,200490691.0,200052291.0,146066504.0,2866,11643026,15846042,9265123,44242.0,189139841.0,184901279.0,137121932.0
32,stad3-27-xy2_cebp_segm_cell11.tif,-1.0,35412,351.9040438269513,1547.479131367898,150678755,117362299,70666590,10,1471,9162356,5112205,3064411,33941.0,141516399.0,112250094.0,67602179.0,1462,8014449,5333774,2953809,32479.0,133501950.0,106916320.0,64648370.0,1735,14,7596910,14144552,3557776,33677.0,143081845.0,103217747.0,67108814.0,588,2642194,3721415,1195130,33089.0,140439651.0,99496332.0,65913684.0,633,2865145,3584755,1286957,32456.0,137574506.0,95911577.0,64626727.0,820,3735823,4132942,1664316,31636.0,133838683.0,91778635.0,62962411.0,1799,8299843,7792140,3642911,29837.0,125538840.0,83986495.0,59319500.0,1798,8353054,6950808,3609199,28039.0,117185786.0,77035687.0,55710301.0
33,stad3-27-xy2_cebp_segm_cell12.tif,-1.0,38875,1320.8577234726688,1613.9196655948554,141656627,105135606,93768081,4,508,2511720,1323303,1246527,38367.0,139144907.0,103812303.0,92521554.0,451,1960016,1173556,1080048,37916.0,137184891.0,102638747.0,91441506.0,1403,14,5015149,5825172,3875903,37472.0,136641478.0,99310434.0,89892178.0,519,1852920,1895718,1410999,36965.0,134819015.0,97456167.0,88535492.0,570,2043425,1987988,1526828,36408.0,132808090.0,95511119.0,87065302.0,764,2747225,2548648,2003859,35662.0,130104974.0,93013650.0,85132111.0,1727,6237193,5404946,4463203,33999.0,124025767.0,87759737.0,80898936.0,1733,6300241,5139114,4428710,32357.0,117948561.0,82809453.0,76787064.0
34,stad3-27-xy2_cebp_segm_cell13.tif,-1.0,52776,677.1884000303168,1778.3956154312566,174747097,169388156,116266934,4,486,2465232,1526475,1083470,52290.0,172281865.0,167861681.0,115183464.0,457,2050395,1432862,992333,51833.0,170231470.0,166428819.0,114191131.0,998,8,3490176,5527847,2197301,51778.0,171256921.0,163860309.0,114069633.0,302,1042208,1558418,667497,51476.0,170214713.0,162301891.0,113402136.0,330,1143019,1661569,730447,51146.0,169071694.0,160640322.0,112671689.0,438,1513284,2146336,973621,50708.0,167558410.0,158493986.0,111698068.0,956,3314019,4484851,2133506,49752.0,164244391.0,154009135.0,109564562.0,955,3319613,4257276,2131423,48797.0,160924778.0,149751859.0,107433139.0
35,stad3-27-xy2_cebp_segm_cell14.tif,-1.0,41827,401.0615631051713,1751.3358596122123,171810502,124027200,88747398,11,1865,12031301,3958115,3850606,39962.0,159779201.0,120069085.0,84896792.0,1719,9698591,3864044,3560640,38243.0,150080610.0,116205041.0,81336152.0,4854,24,18629746,36414884,10616136,36973.0,153180756.0,87612316.0,78131262.0,1246,4905421,6108221,2714854,35737.0,148301466.0,81541605.0,75441054.0,1328,5287238,5574428,2873094,34421.0,143045100.0,76006126.0,72600000.0,1707,6851284,6140489,3654754,32736.0,136250060.0,69928118.0,69005053.0,3725,15119912,11221993,7882939,29082.0,121308989.0,58878037.0,61291786.0,3475,14272695,8966070,7305303,25703.0,107273915.0,50110135.0,54198142.0
36,stad3-27-xy2_cebp_segm_cell15.tif,-1.0,41171,1246.7617011974448,1955.9582230210585,156402393,127128589,101796714,10,1136,6054860,2937951,2774727,40035.0,150347533.0,124190638.0,99021987.0,1295,6194997,3439841,3162098,38740.0,144152536.0,120750797.0,95859889.0,1296,9,4518096,8538079,3318920,39875.0,151884297.0,118590510.0,98477794.0,411,1430564,2469074,1052267,39531.0,150661698.0,116690648.0,97611700.0,434,1524925,2460075,1105434,39172.0,149371561.0,114851358.0,96709870.0,573,2025221,3060999,1452355,38695.0,147648576.0,112571440.0,95515667.0,1267,4517024,6248544,3214615,37644.0,143821724.0,108024417.0,92874861.0,1245,4487640,5636061,3133372,36608.0,140013594.0,103976328.0,90292228.0
37,stad3-27-xy2_cebp_segm_cell2.tif,-1.0,34864,472.0969194584672,309.2180472693896,147483705,96331727,60290565,6,1090,7790538,2948292,1868755,33774.0,139693167.0,93383435.0,58421810.0,889,5360367,2440651,1536366,32885.0,134332800.0,90942784.0,56885444.0,2034,17,8218467,14026922,3693697,32830.0,139265238.0,82304805.0,56596868.0,751,3062555,3817415,1325678,32080.0,136205183.0,78491042.0,55273114.0,812,3321948,3611849,1415911,31271.0,132891038.0,74888434.0,53862734.0,1061,4356533,4160675,1832630,30219.0,128557488.0,70752914.0,52046056.0,2372,9828756,7916242,4069039,27901.0,118865040.0,62965810.0,48071707.0,2435,10219287,7186842,4161530,25552.0,108858958.0,55953325.0,44056897.0
38,stad3-27-xy2_cebp_segm_cell3.tif,-1.0,62278,1513.954606763223,319.1652589999679,272285586,256588970,161855551,15,3643,24607573,12649812,9248574,58635.0,247678013.0,243939158.0,152606977.0,2594,14491240,9691125,6735746,56041.0,233186773.0,234248033.0,145871231.0,2105,19,8533165,21032229,5663175,60173.0,263752421.0,235556741.0,156192376.0,767,3173003,5971564,2042629,59406.0,260579418.0,229585177.0,154149747.0,835,3479176,5798598,2234608,58571.0,257100242.0,223786579.0,151915139.0,1110,4663041,6898140,2979595,57461.0,252437201.0,216888439.0,148935544.0,2499,10636408,13504551,6806779,54962.0,241800793.0,203383888.0,142128765.0,2510,10832142,12110824,6895667,52452.0,230968651.0,191273064.0,135233098.0
39,stad3-27-xy2_cebp_segm_cell4.tif,-1.0,85610,198.04749445158276,636.642273098937,331155742,273105068,172751721,19,3818,21911261,9266644,8104351,81792.0,309244481.0,263838424.0,164647370.0,3046,14335180,7896671,6030018,78746.0,294909301.0,255941753.0,158617352.0,4488,34,16439742,31160302,9316793,81122.0,314716000.0,241944766.0,163434928.0,1505,5570978,8112666,3078563,79635.0,309191214.0,233925600.0,160389669.0,1626,6061455,7938794,3364762,78033.0,303190957.0,226097005.0,157069419.0,2103,7909162,9326025,4420287,75960.0,295357711.0,216896367.0,152704408.0,4624,17630777,18181474,9808805,71420.0,277938654.0,199008361.0,143055129.0,4481,17374266,15755935,9326123,67042.0,260822321.0,183564253.0,133920465.0
40,stad3-27-xy2_cebp_segm_cell5.tif,-1.0,77768,1906.689345231972,698.9252005966464,395459092,429996739,232870755,10,1182,8622262,6816426,3528377,76586.0,386836830.0,423180313.0,229342378.0,1262,8148418,7257531,3810117,75324.0,378688412.0,415922782.0,225532261.0,3746,25,18224427,41928539,12423784,74022.0,377234665.0,388068200.0,220446971.0,1139,5654518,9955699,3621121,72883.0,371580147.0,378112501.0,216825850.0,1230,6148743,9829689,3865989,71653.0,365431404.0,368282812.0,212959861.0,1626,8185027,11851085,5047847,70027.0,357246377.0,356431727.0,207912014.0,3600,18273057,23477830,11074348,66427.0,338973320.0,332953897.0,196837666.0,3462,17789412,20543323,10539416,62965.0,321183908.0,312410574.0,186298250.0
41,stad3-27-xy2_cebp_segm_cell6.tif,-1.0,36351,1279.582129790102,740.1096806140133,144177825,104162318,73136737,12,1228,7385496,2783087,2443217,35123.0,136792329.0,101379231.0,70693520.0,1429,7063831,3329341,2831019,33694.0,129728498.0,98049890.0,67862501.0,2894,24,11618218,22514219,5997535,33457.0,132559607.0,81648099.0,67139202.0,894,3694711,4615919,1819279,32563.0,128864896.0,77032180.0,65319923.0,986,4108395,4366260,2001698,31577.0,124756501.0,72665920.0,63318225.0,1356,5700166,5188559,2747020,30221.0,119056335.0,67477361.0,60571205.0,3050,12965208,9820992,6179035,27171.0,106091127.0,57656369.0,54392170.0,2887,12335824,8218916,5845858,24310.0,93820591.0,49470434.0,48595122.0
42,stad3-27-xy2_cebp_segm_cell7.tif,-1.0,35177,712.2684140205248,798.0624271541063,158831186,118264124,68099341,9,1196,8502773,3137669,2283728,33981.0,150328413.0,115126455.0,65815613.0,1229,7199868,3455645,2391307,32752.0,143128545.0,111670810.0,63424306.0,2707,27,11630389,23554502,5450150,32470.0,147200797.0,94709622.0,62649191.0,968,4262844,5693271,1909775,31507.0,142950490.0,89033737.0,60748962.0,1066,4728850,5331170,2097269,30449.0,138241417.0,83724772.0,58666519.0,1451,6474878,6242680,2843578,29009.0,131793382.0,77507223.0,55843413.0,3273,14846370,11833722,6369904,25777.0,117045268.0,65755833.0,49549108.0,3214,14770064,10102902,6229581,22630.0,102430061.0,55778321.0,43442652.0
43,stad3-27-xy2_cebp_segm_cell8.tif,-1.0,41428,1607.0245244761998,879.6303949019987,141374422,152636988,100906495,10,1225,5987206,4768757,2996571,40203.0,135387216.0,147868231.0,97909924.0,1257,5270023,4962488,3085486,38946.0,130117193.0,142905743.0,94824438.0,1743,11,5961847,11796975,4286903,39685.0,135412575.0,140840013.0,96619592.0,451,1560448,2648826,1111552,39234.0,133852127.0,138191187.0,95508040.0,491,1698328,2756093,1211977,38743.0,132153799.0,135435094.0,94296063.0,671,2335101,3606061,1664311,38072.0,129818698.0,131829033.0,92631752.0,1482,5180061,7427950,3662625,36590.0,124638637.0,124401083.0,88969127.0,1447,5035178,6732994,3562405,35143.0,119603459.0,117668089.0,85406722.0
44,stad3-27-xy2_cebp_segm_cell9.tif,-1.0,39550,232.40594184576486,993.5824273072061,181120000,122509678,76230337,11,1736,12382017,4943161,3299178,37814.0,168737983.0,117566517.0,72931159.0,1596,9886092,4696098,3057675,36218.0,158851891.0,112870419.0,69873484.0,3375,25,15246205,22081111,6552738,36175.0,165873795.0,100428567.0,69677599.0,1045,4740512,5291154,2014779,35182.0,161327369.0,95452462.0,67767433.0,1137,5188383,5295798,2188934,34109.0,156378800.0,90530670.0,65707559.0,1506,6899718,6414932,2895415,32698.0,149834466.0,84639268.0,63004838.0,3336,15432593,12584438,6403186,29608.0,135329503.0,73261184.0,57100408.0,3304,15469971,11223691,6334644,26569.0,120874277.0,63191447.0,51303682.0
45,stad3-28-xy1_cebp_segm_cell1.tif,0.0,35127,907.6791926438352,75.69291428246079,89991331,80063927,85405170,8,987,3846528,2041345,2318880,34140.0,86144803.0,78022582.0,83086290.0,1014,3410326,2183460,2414405,33126.0,82734477.0,75839122.0,80671885.0,2660,17,6863584,14299731,7134831,32467.0,83127747.0,65764196.0,78270339.0,868,2284174,3611637,2259078,31599.0,80843573.0,62152559.0,76011261.0,928,2457056,3472443,2398286,30671.0,78386517.0,58680116.0,73612975.0,1202,3205833,4052144,3097162,29469.0,75180684.0,54627972.0,70515813.0,2581,6932305,7588525,6693673,26888.0,68248379.0,47039447.0,63822140.0,2366,6422554,6089617,6120482,24522.0,61825825.0,40949830.0,57701658.0
46,stad3-28-xy1_cebp_segm_cell10.tif,0.0,41310,979.9531106269668,1254.9122972645848,91712429,92673607,117313439,7,1592,5976725,3130208,5142188,39718.0,85735704.0,89543399.0,112171251.0,1130,3472707,2416911,3578678,38588.0,82262997.0,87126488.0,108592573.0,3289,16,7674027,15433320,10218249,38021.0,84038402.0,77240287.0,107095190.0,811,1915046,2988471,2537144,37210.0,82123356.0,74251816.0,104558046.0,871,2066021,2972471,2698932,36339.0,80057335.0,71279345.0,101859114.0,1156,2744423,3675438,3503308,35183.0,77312912.0,67603907.0,98355806.0,2541,6062679,7240680,7665707,32642.0,71250233.0,60363227.0,90690099.0,2460,5900541,6271449,7282295,30182.0,65349692.0,54091778.0,83407804.0
47,stad3-28-xy1_cebp_segm_cell11.tif,0.0,37778,1486.2079252474985,1270.6212610514056,85776933,101284232,101308219,10,1382,4731986,3376284,3696054,36396.0,81044947.0,97907948.0,97612165.0,1347,3836702,3497515,3646353,35049.0,77208245.0,94410433.0,93965812.0,1872,17,4416083,13192921,5295671,35906.0,81360850.0,88091311.0,96012548.0,649,1542158,3407632,1807810,35257.0,79818692.0,84683679.0,94204738.0,709,1690592,3320273,1963616,34548.0,78128100.0,81363406.0,92241122.0,948,2275255,3943554,2613980,33600.0,75852845.0,77419852.0,89627142.0,2090,5046403,7430089,5720834,31510.0,70806442.0,69989763.0,83906308.0,2057,4998080,6433730,5612618,29453.0,65808362.0,63556033.0,78293690.0
48,stad3-28-xy1_cebp_segm_cell12.tif,0.0,43276,1257.1564608559017,1389.7140909511045,96443041,124078106,114156223,10,1675,6151946,3691627,4475229,41601.0,90291095.0,120386479.0,109680994.0,1450,4328388,3127610,3825110,40151.0,85962707.0,117258869.0,105855884.0,3813,26,8167711,31843623,10592409,39463.0,88275330.0,92234483.0,103563814.0,1179,2573777,6336564,3173223,38284.0,85701553.0,85897919.0,100390591.0,1277,2816161,5768523,3413796,37007.0,82885392.0,80129396.0,96976795.0,1678,3733288,6367268,4472592,35329.0,79152104.0,73762128.0,92504203.0,3787,8544954,11648308,10011293,31542.0,70607150.0,62113820.0,82492910.0,3727,8509777,9659371,9830711,27815.0,62097373.0,52454449.0,72662199.0
49,stad3-28-xy1_cebp_segm_cell13.tif,0.0,73786,326.9318027810154,1465.966280866289,195168622,225238077,183917172,12,2280,10090178,5384484,5597455,71506.0,185078444.0,219853593.0,178319717.0,1826,6674263,4592873,4573291,69680.0,178404181.0,215260720.0,173746426.0,2170,17,5734417,18162085,5644903,71616.0,189434205.0,207075992.0,178272269.0,687,1851114,4534442,1779119,70929.0,187583091.0,202541550.0,176493150.0,750,2029373,4515823,1947898,70179.0,185553718.0,198025727.0,174545252.0,1009,2751732,5481724,2630100,69170.0,182801986.0,192544003.0,171915152.0,2233,6147112,10482331,5816555,66937.0,176654874.0,182061672.0,166098597.0,2193,6106541,8908355,5688982,64744.0,170548333.0,173153317.0,160409615.0
50,stad3-28-xy1_cebp_segm_cell14.tif,0.0,38463,84.74341575020149,1579.47658788966,81648307,88804178,88541581,5,966,2929201,2057630,2181904,37497.0,78719106.0,86746548.0,86359677.0,734,2016805,1585677,1676785,36763.0,76702301.0,85160871.0,84682892.0,515,5,1121031,2059840,1176729,37948.0,80527276.0,86744338.0,87364852.0,181,402393,679325,411196,37767.0,80124883.0,86065013.0,86953656.0,197,437439,715385,447776,37570.0,79687444.0,85349628.0,86505880.0,256,572243,905915,581145,37314.0,79115201.0,84443713.0,85924735.0,582,1313769,1949536,1327288,36732.0,77801432.0,82494177.0,84597447.0,601,1365595,1902443,1378579,36131.0,76435837.0,80591734.0,83218868.0
51,stad3-28-xy1_cebp_segm_cell15.tif,0.0,31231,981.493131824149,1627.1578559764337,87549016,91154580,92518896,6,1393,6956590,2437458,3828549,29838.0,80592426.0,88717122.0,88690347.0,942,3884890,1902872,2682496,28896.0,76707536.0,86814250.0,86007851.0,2281,18,6300129,19318801,7633058,28950.0,81248887.0,71835779.0,84885838.0,738,2071406,4314545,2371258,28212.0,79177481.0,67521234.0,82514580.0,805,2277099,4059424,2565690,27407.0,76900382.0,63461810.0,79948890.0,1081,3081310,4648639,3434625,26326.0,73819072.0,58813171.0,76514265.0,2401,6951009,8377620,7604888,23925.0,66868063.0,50435551.0,68909377.0,2338,6860634,6787241,7285790,21587.0,60007429.0,43648310.0,61623587.0
52,stad3-28-xy1_cebp_segm_cell2.tif,0.0,59558,1289.2650693441688,151.98584573021256,165826541,237723226,139693392,9,1014,4384394,3110723,2346134,58544.0,161442147.0,234612503.0,137347258.0,1118,4311480,3573248,2591527,57426.0,157130667.0,231039255.0,134755731.0,5381,32,15196854,47198607,13154295,54177.0,150629687.0,190524619.0,126539097.0,1507,4285955,10023982,3611208,52670.0,146343732.0,180500637.0,122927889.0,1628,4653993,9861299,3870140,51042.0,141689739.0,170639338.0,119057749.0,2149,6180805,11842039,5092284,48893.0,135508934.0,158797299.0,113965465.0,4672,13548902,22633614,11020289,44239.0,121986213.0,136203571.0,102985391.0,4408,12877509,18990205,10369827,39882.0,109180866.0,117317791.0,92729861.0
53,stad3-28-xy1_cebp_segm_cell3.tif,0.0,44542,732.1163171837816,331.9639216918863,107579587,94499421,110155069,10,1297,4972469,2973720,3107879,43245.0,102607118.0,91525701.0,107047190.0,1292,4163346,3040076,3155538,41953.0,98443772.0,88485625.0,103891652.0,2646,18,6807597,10841502,7219893,41896.0,100771990.0,83657919.0,102935176.0,771,2014539,2707355,2099274,41125.0,98757451.0,80950564.0,100835902.0,836,2199912,2785264,2269556,40289.0,96557539.0,78165300.0,98566346.0,1123,2971772,3559192,3039227,39166.0,93585767.0,74606108.0,95527119.0,2509,6688198,7391930,6711016,36657.0,86897569.0,67214178.0,88816103.0,2426,6470854,6585361,6406613,34231.0,80426715.0,60628817.0,82409490.0
54,stad3-28-xy1_cebp_segm_cell4.tif,0.0,42689,1182.3079481833727,379.9917777413385,103082509,79085092,104432151,13,1848,6507348,3074776,4411176,40841.0,96575161.0,76010316.0,100020975.0,1854,5520145,3323476,4440604,38987.0,91055016.0,72686840.0,95580371.0,2315,18,6138480,11572310,6431428,40374.0,96944029.0,67512782.0,98000723.0,755,2011608,2808987,2030626,39619.0,94932421.0,64703795.0,95970097.0,822,2201466,2735441,2200946,38797.0,92730955.0,61968354.0,93769151.0,1087,2926984,3251537,2863294,37710.0,89803971.0,58716817.0,90905857.0,2457,6680967,6327661,6348206,35253.0,83123004.0,52389156.0,84557651.0,2438,6681350,5484224,6198447,32815.0,76441654.0,46904932.0,78359204.0
55,stad3-28-xy1_cebp_segm_cell5.tif,0.0,44932,1665.0703952639544,371.6155078785721,101097980,145109525,109559420,11,1677,5732388,3851501,3975749,43255.0,95365592.0,141258024.0,105583671.0,1614,4602947,3910661,3838929,41641.0,90762645.0,137347363.0,101744742.0,3879,22,8533767,31569445,10000021,41053.0,92564213.0,113540080.0,99559399.0,1266,2786449,7651061,3231230,39812.0,89815306.0,106027660.0,96388829.0,1330,2947919,7073402,3371661,38508.0,86905238.0,99086914.0,93080151.0,1695,3797139,7851607,4250414,36856.0,83170964.0,91428518.0,88934031.0,3548,8069832,13571078,8781149,33409.0,75246983.0,78213482.0,80394874.0,3331,7658809,10853041,8197530,30189.0,67746281.0,67647573.0,72461475.0
56,stad3-28-xy1_cebp_segm_cell6.tif,0.0,40165,608.375028009461,583.3914353292668,110918787,106763473,92664693,6,1048,5381332,2246496,2476276,39117.0,105537455.0,104516977.0,90188417.0,889,3794397,1926696,2165800,38228.0,101743058.0,102590281.0,88022617.0,1770,15,5225473,12682387,4487932,38395.0,105693314.0,94081086.0,88176761.0,604,1821380,3275239,1530527,37791.0,103871934.0,90805847.0,86646234.0,660,2004678,3193491,1655349,37131.0,101867256.0,87612356.0,84990885.0,897,2748051,3880056,2235356,36234.0,99119205.0,83732300.0,82755529.0,2018,6239651,7588143,4883303,34216.0,92879554.0,76144157.0,77872226.0,2041,6387650,6773088,4871787,32175.0,86491904.0,69371069.0,73000439.0
57,stad3-28-xy1_cebp_segm_cell7.tif,0.0,38519,1631.844076949038,777.6870116046626,92401832,115119323,111060691,9,1218,5078074,2490899,3303194,37301.0,87323758.0,112628424.0,107757497.0,1254,4468171,2770857,3476535,36047.0,82855587.0,109857567.0,104280962.0,3731,22,8439480,31288113,11675483,34788.0,83962352.0,83831210.0,99385208.0,1074,2502887,5893757,3298464,33716.0,81462416.0,77942848.0,96091909.0,1150,2705225,5352380,3466981,32572.0,78766139.0,72605314.0,92640613.0,1496,3567082,5906024,4424343,31086.0,75213734.0,66720554.0,88241873.0,3322,8039409,10750351,9678331,27804.0,67231787.0,56046383.0,78667670.0,3238,7944916,8768748,9408009,24635.0,59386132.0,47397318.0,69436220.0
58,stad3-28-xy1_cebp_segm_cell8.tif,0.0,49288,849.871733484824,825.0460152572634,116371173,146328318,118384379,7,975,3603953,2441560,2335029,48313.0,112767220.0,143886758.0,116049350.0,929,2971558,2719687,2267504,47384.0,109795662.0,141167071.0,113781846.0,3418,25,8554631,26761055,8540145,45870.0,107816542.0,119567263.0,109844234.0,1049,2693948,5668796,2558972,44821.0,105122594.0,113898467.0,107285262.0,1142,2955789,5428649,2771654,43679.0,102166805.0,108469818.0,104513608.0,1518,3955630,6377897,3664074,42161.0,98211175.0,102091921.0,100849534.0,3414,8995741,12274024,8214724,38747.0,89215434.0,89817897.0,92634810.0,3344,8847931,10559475,8027721,35403.0,80367503.0,79258422.0,84607089.0
59,stad3-28-xy1_cebp_segm_cell9.tif,0.0,58293,672.9937213730636,1105.0465235963152,128456195,135021449,135505205,9,1356,4478301,2812446,3112608,56937.0,123977894.0,132209003.0,132392597.0,1264,3703434,2772826,2905166,55673.0,120274460.0,129436177.0,129487431.0,2145,12,5218267,10097246,5104887,56148.0,123237928.0,124924203.0,130400318.0,560,1369703,2183370,1329841,55588.0,121868225.0,122740833.0,129070477.0,602,1476124,2219128,1423018,54986.0,120392101.0,120521705.0,127647459.0,787,1939873,2727604,1865263,54199.0,118452228.0,117794101.0,125782196.0,1756,4347711,5606203,4153906,52443.0,114104517.0,112187898.0,121628290.0,1727,4294439,5044391,4079914,50716.0,109810078.0,107143507.0,117548376.0
60,stad3-28-xy3_cebp_segm_cell1.tif,0.0,76302,1679.4270792377656,271.51545175749,292547278,275887172,148632891,19,2358,12925743,6513657,4424968,73944.0,279621535.0,269373515.0,144207923.0,2565,12044452,7431925,4790061,71379.0,267577083.0,261941590.0,139417862.0,9833,54,37413829,80768556,20752399,66469.0,255133449.0,195118616.0,127880492.0,2870,11082678,16177753,5888039,63606.0,244065769.0,178959868.0,122005728.0,3062,11880022,15102412,6218840,60558.0,232214673.0,163891840.0,115811577.0,3947,15350709,17002387,8005391,56635.0,216912884.0,146942643.0,107848199.0,8310,32590917,30441034,16486527,48393.0,184454097.0,116621776.0,91482581.0,7270,28754053,23310346,14201111,41216.0,155876867.0,93452129.0,77446516.0
61,stad3-28-xy3_cebp_segm_cell2.tif,0.0,37792,1039.1291543183743,257.84938611346314,129339704,92790239,71219349,17,3009,15789626,6534034,5300606,34783.0,113550078.0,86256205.0,65918743.0,2716,11537021,6309546,5030797,32087.0,102052988.0,79966331.0,60916634.0,3879,25,12676148,21983880,9118287,33913.0,116663556.0,70806359.0,62101062.0,1257,4157551,4927186,2806860,32665.0,112525365.0,65905269.0,59313056.0,1344,4461171,4533547,2891363,31337.0,108098662.0,61411575.0,56453507.0,1739,5777123,5066089,3607214,29633.0,102395513.0,56420417.0,52914258.0,3651,12256085,8912987,7108116,26089.0,90362478.0,47696591.0,45995033.0,3372,11408144,7206358,6190997,22852.0,79230053.0,40691548.0,40032988.0
62,stad3-28-xy3_cebp_segm_cell3.tif,0.0,38806,1414.729938669278,332.9059939184662,145776414,110548364,87737165,20,3419,18915852,9155602,8043592,35387.0,126860562.0,101392762.0,79693573.0,3059,13636972,8921873,7306148,32328.0,113223590.0,92470889.0,72387425.0,2460,16,8882153,16745911,6267758,36346.0,136894261.0,93802453.0,81469407.0,769,2837072,4007837,1980163,35577.0,134057189.0,89794616.0,79489244.0,825,3074565,3846177,2104687,34752.0,130982624.0,85948439.0,77384557.0,1067,4021582,4448069,2703123,33685.0,126961042.0,81500370.0,74681434.0,2361,9061844,8476531,5775632,31324.0,117899198.0,73023839.0,68905802.0,2297,8920971,7225521,5516536,29027.0,108978227.0,65798318.0,63389266.0
63,stad3-28-xy3_cebp_segm_cell4.tif,0.0,52075,1548.1540854536727,967.3195007201152,172728452,153903681,110347486,29,4379,21106446,9354368,8851992,47696.0,151622006.0,144549313.0,101495494.0,4176,15561527,10109684,8787996,43522.0,136064660.0,134441067.0,92711002.0,6557,38,20684606,49812220,15051753,45518.0,152043846.0,104091461.0,95295733.0,2069,6683732,10112234,4582374,43449.0,145360114.0,93979227.0,90713359.0,2199,7178169,8943924,4786654,41250.0,138181945.0,85035303.0,85926705.0,2829,9338579,9562774,6066486,38421.0,128843366.0,75472529.0,79860219.0,6078,20374467,16596073,12783641,32343.0,108468899.0,58876456.0,67076578.0,5532,18831789,12831564,11804195,26839.0,89697055.0,46079607.0,55322134.0
